649	783	0.911506
649	2290	0.906108
649	3980	0.913687
656	892	0.900288
656	1029	0.913381
657	1452	0.904335
657	1568	0.938477
657	1637	0.929073
657	3423	0.908763
658	1992	0.912769
664	2053	0.917661
664	2238	0.922118
664	3453	0.912288
664	3650	0.924677
664	4962	0.942095
664	5684	0.906007
674	3569	0.910879
676	2937	0.912226
677	2757	0.911391
678	3279	0.922858
680	3093	0.905912
680	4850	0.910171
682	1381	0.904625
688	5368	0.902542
700	989	0.929115
700	1924	0.912085
702	722	0.911998
702	728	0.928260
717	757	0.946787
717	759	0.901697
717	1914	0.900234
717	2744	0.944538
717	2784	0.909930
717	2821	0.911069
717	3030	0.900665
717	3031	0.932774
717	3093	0.968926
717	3592	0.900170
717	4488	0.920123
717	4850	0.944124
717	4851	0.916577
717	4953	0.954711
717	5730	0.962008
720	2024	0.925904
722	728	0.902964
722	2212	0.902074
722	2226	0.924193
723	872	0.910476
723	879	0.957262
723	880	0.907560
723	1058	0.927443
723	1637	0.969884
723	1678	0.910929
723	2254	0.903883
723	2297	0.922526
723	2639	0.923402
723	2773	0.912401
723	3423	0.948494
723	3641	0.929311
723	3808	0.971904
723	4165	0.912680
723	4188	0.921027
723	4458	0.930592
723	4653	0.907604
723	5182	0.956834
723	5792	0.941681
723	5803	0.900962
723	5934	0.938056
723	5949	0.941506
723	5989	0.900424
723	6016	0.912766
728	892	0.907076
730	872	0.902435
730	1678	0.908527
730	2254	0.915058
730	2995	0.926265
730	3808	0.904197
732	1589	0.927785
734	1044	0.923036
734	1960	0.901348
734	2248	0.901487
734	2906	0.938666
734	3218	0.930276
734	3525	0.900697
734	4595	0.910028
734	4684	0.904802
734	4712	0.924544
736	1117	0.948098
736	1936	0.903544
738	880	0.902598
738	2296	0.900269
738	2431	0.926311
738	2650	0.900754
738	5691	0.912051
742	743	0.942681
742	3093	0.913306
742	5730	0.902347
744	2899	0.901132
744	3872	0.913362
744	5276	0.907800
747	1919	0.927840
749	2069	0.903647
757	758	0.945555
757	759	0.934736
757	2744	0.922921
757	3031	0.900858
757	3093	0.927748
757	4565	0.901198
757	4851	0.902518
757	5730	0.951977
758	759	0.931383
758	2744	0.923376
758	4565	0.923065
758	4851	0.924914
759	4851	0.933292
765	3534	0.921245
768	3030	0.905503
770	868	0.909750
770	1131	0.912696
770	1153	0.909346
776	939	0.907004
779	2755	0.903865
780	2685	0.924384
781	795	0.920938
783	883	0.920120
783	1044	0.924971
783	1121	0.901650
783	1269	0.923841
783	1960	0.910747
783	2053	0.940862
783	2248	0.904490
783	2290	0.939678
783	3218	0.913852
783	3453	0.926770
783	3980	0.929157
783	4101	0.918573
783	4243	0.922524
783	4324	0.908751
783	4595	0.912258
787	1115	0.924851
787	1650	0.919475
787	3246	0.912457
787	3548	0.920587
792	4211	0.932103
792	4379	0.956483
795	984	0.918849
795	986	0.924494
799	1030	0.939576
801	1541	0.925594
801	2759	0.901765
802	1395	0.903518
802	1544	0.915096
812	813	0.936091
817	1108	0.917400
818	820	0.908041
820	2773	0.900614
820	3423	0.938294
836	1336	0.908151
840	1001	0.929246
840	3221	0.912484
840	4279	0.906829
840	4504	0.914589
840	4608	0.925216
840	4910	0.916589
841	2925	0.902163
842	859	0.906648
842	1152	0.912114
842	1460	0.906411
842	3899	0.945532
842	5992	0.912584
857	4520	0.907393
859	5992	0.917780
864	2726	0.924565
864	3918	0.903095
867	869	0.911499
868	1153	0.902087
868	1616	0.922817
868	2260	0.919931
869	1573	0.904154
869	1616	0.906082
872	879	0.935339
872	880	0.924106
872	1678	0.927559
872	2254	0.908296
872	2296	0.926838
872	2366	0.904388
872	2643	0.903462
872	3104	0.912947
872	3808	0.934693
872	4165	0.956403
872	4167	0.903253
872	4439	0.905226
872	4880	0.951059
872	4909	0.901502
872	5691	0.925861
872	5934	0.916246
872	5949	0.917874
872	5989	0.909351
872	6016	0.901718
879	880	0.959979
879	1058	0.915018
879	1637	0.930934
879	2296	0.935337
879	2297	0.952540
879	2997	0.911037
879	3423	0.919166
879	3808	0.947369
879	4165	0.909115
879	4458	0.908844
879	5182	0.940780
879	5691	0.910924
879	5758	0.903909
879	5792	0.947015
879	5949	0.963880
879	5988	0.904236
879	5989	0.932510
880	1637	0.901994
880	2296	0.958962
880	2297	0.924308
880	2334	0.931883
880	2366	0.929265
880	2844	0.906497
880	2997	0.949255
880	3423	0.924999
880	3808	0.915090
880	4307	0.920511
880	4992	0.908586
880	5074	0.952738
880	5691	0.911916
880	5745	0.916537
880	5792	0.940521
880	5949	0.956313
880	5988	0.920455
880	5989	0.917015
883	1044	0.933154
883	1121	0.905969
883	2053	0.941220
883	2290	0.934176
883	2557	0.906889
883	2934	0.933878
883	3391	0.903065
883	3453	0.922566
883	3714	0.922471
883	4243	0.920231
883	4394	0.924898
883	4595	0.932898
892	1924	0.928633
895	3784	0.940146
898	2488	0.917566
902	2265	0.957105
918	1237	0.917031
924	1044	0.913976
924	1121	0.928356
924	1225	0.920051
924	1269	0.922787
924	1306	0.916309
924	1981	0.905472
924	2248	0.949620
924	2345	0.912157
924	2556	0.900986
924	3218	0.975282
924	3525	0.908308
924	3980	0.914765
924	4097	0.929153
924	4362	0.909436
928	2623	0.926776
928	3271	0.904491
928	5423	0.903193
933	1268	0.963787
933	1270	0.916556
934	1260	0.906493
952	4524	0.914879
986	2759	0.905688
994	4629	0.916640
994	5141	0.948176
1001	1944	0.922645
1001	2562	0.901484
1001	4279	0.912595
1011	1169	0.920648
1016	4649	0.925968
1029	1726	0.929612
1040	3479	0.918882
1044	1121	0.956491
1044	1960	0.936269
1044	1981	0.901286
1044	2002	0.913949
1044	2053	0.901050
1044	2248	0.948592
1044	2290	0.955694
1044	2556	0.906479
1044	2906	0.939957
1044	2934	0.923863
1044	2957	0.911184
1044	2973	0.914856
1044	3218	0.954829
1044	3318	0.904135
1044	3453	0.913106
1044	4243	0.912087
1044	4595	0.951443
1044	5107	0.901472
1057	1077	0.920353
1057	1373	0.901084
1058	1637	0.911636
1058	2639	0.939903
1058	2773	0.900509
1058	3423	0.928121
1058	3475	0.900108
1058	4849	0.907402
1058	5182	0.914049
1058	5949	0.901932
1062	1573	0.943133
1062	2425	0.906217
1069	4025	0.902980
1074	4918	0.907985
1078	1400	0.904337
1079	1924	0.908522
1084	3300	0.941730
1084	3498	0.916563
1084	3592	0.908973
1084	4488	0.956886
1084	5530	0.911943
1085	3498	0.911583
1086	2366	0.905011
1087	2127	0.915741
1100	2114	0.904549
1101	1945	0.921742
1101	3347	0.905328
1107	4745	0.910711
1110	3918	0.926310
1110	4281	0.920833
1110	4332	0.907530
1110	5933	0.910171
1111	1264	0.918755
1112	3453	0.902851
1112	5399	0.916102
1115	2361	0.909974
1121	1603	0.903127
1121	1960	0.921556
1121	1981	0.953744
1121	2002	0.911252
1121	2248	0.963056
1121	2290	0.935787
1121	2556	0.900982
1121	2557	0.903975
1121	2906	0.903634
1121	2957	0.903646
1121	3218	0.945201
1121	3980	0.906434
1121	4595	0.906460
1121	4646	0.930018
1121	4684	0.903871
1131	1147	0.925171
1132	1400	0.937289
1137	2882	0.902335
1145	1147	0.922846
1145	1171	0.922303
1147	1171	0.921874
1149	1171	0.917580
1152	1460	0.907587
1152	2323	0.917513
1152	3512	0.903353
1152	3872	0.910245
1152	3899	0.933638
1153	1171	0.905463
1158	3598	0.920733
1168	4497	0.912065
1169	1197	0.917476
1183	1184	0.983413
1183	1532	0.900394
1183	3544	0.914270
1183	4603	0.985019
1183	4604	0.982244
1183	5394	0.907772
1183	5395	0.922568
1184	1532	0.913856
1184	4603	0.966335
1184	4604	0.956072
1184	5394	0.915391
1184	5395	0.924036
1193	1377	0.901801
1194	3498	0.928356
1202	1217	0.925552
1209	2239	0.901998
1211	5992	0.945301
1214	1216	0.927454
1215	1945	0.911730
1225	2343	0.909132
1232	2083	0.901807
1236	1610	0.921199
1236	3514	0.936296
1236	3682	0.908713
1242	2317	0.910160
1244	3626	0.903226
1245	1344	0.902955
1246	1440	0.908704
1246	2315	0.903197
1252	4222	0.951674
1258	3520	0.909171
1263	3385	0.906058
1263	3477	0.908628
1268	1270	0.935829
1269	1306	0.919340
1269	2345	0.918245
1269	2556	0.904040
1269	3218	0.917935
1269	3391	0.916592
1269	3980	0.919260
1269	4097	0.912739
1269	4101	0.925182
1269	5569	0.919851
1287	1461	0.925879
1288	1840	0.911514
1288	2070	0.921107
1288	2578	0.912027
1288	3527	0.924816
1300	1909	0.904653
1300	4737	0.909337
1306	2345	0.913665
1306	3218	0.933610
1306	3387	0.919898
1306	3525	0.918747
1306	4097	0.948501
1306	4684	0.921642
1317	3742	0.914071
1318	5992	0.907291
1327	1395	0.902065
1327	3113	0.912812
1336	1550	0.906814
1336	5626	0.911473
1345	3375	0.915832
1345	3376	0.920957
1345	4883	0.906320
1345	5468	0.907456
1357	1546	0.905663
1362	3100	0.918029
1362	3365	0.903598
1362	4028	0.917166
1375	1395	0.902761
1375	1544	0.908773
1380	1563	0.925053
1380	1877	0.919146
1391	2513	0.911781
1394	1723	0.922879
1394	2579	0.920901
1394	3048	0.910720
1395	1544	0.943547
1395	1684	0.956467
1395	2230	0.915504
1395	3113	0.908720
1406	1550	0.904950
1406	2039	0.919626
1406	2786	0.910023
1406	2918	0.920358
1406	4483	0.906018
1406	4564	0.929140
1406	4779	0.952581
1406	4910	0.901253
1425	2306	0.905804
1425	3823	0.911501
1425	4301	0.910044
1442	1765	0.916429
1442	2143	0.916721
1448	2843	0.909118
1448	3038	0.916639
1452	1568	0.910155
1452	1637	0.901580
1452	2942	0.938668
1452	2943	0.911793
1452	3423	0.907248
1452	4849	0.933638
1458	1811	0.902862
1458	4860	0.904921
1460	2323	0.901247
1460	2876	0.907381
1460	3283	0.917726
1460	3538	0.935219
1460	3872	0.943757
1460	3927	0.920779
1460	4537	0.939847
1460	4864	0.945568
1460	4966	0.924025
1460	5823	0.915873
1460	5992	0.915014
1464	1767	0.901676
1471	2154	0.933527
1471	2324	0.907119
1476	2377	0.905655
1478	2039	0.925138
1478	2562	0.939812
1479	1712	0.940624
1479	2488	0.925776
1479	2511	0.900503
1479	4332	0.923069
1479	5527	0.917743
1490	2441	0.922643
1490	6017	0.900524
1497	1618	0.920449
1505	2510	0.908317
1505	2531	0.907831
1506	1507	0.902348
1506	4522	0.903976
1506	5393	0.902641
1507	3224	0.917944
1507	4473	0.924229
1507	5393	0.918294
1512	1627	0.905503
1529	2766	0.901991
1532	2098	0.901374
1532	3290	0.938415
1532	4687	0.920956
1537	3375	0.911120
1537	3437	0.902024
1537	4524	0.915117
1541	1707	0.930083
1544	1684	0.965660
1545	1569	0.954424
1550	1717	0.918931
1550	2153	0.951500
1550	3005	0.902337
1550	3527	0.901331
1550	4030	0.911933
1550	4286	0.933741
1550	4504	0.929607
1550	4686	0.906172
1550	5626	0.926103
1550	5974	0.934864
1551	3124	0.926924
1555	3840	0.919795
1555	4575	0.913259
1558	2718	0.904238
1564	1566	0.922238
1565	1566	0.948334
1565	1756	0.955308
1565	1757	0.906715
1565	1821	0.950374
1565	1822	0.975381
1565	1823	0.930581
1565	1825	0.942359
1565	2254	0.906643
1565	2490	0.957484
1565	2491	0.904273
1565	2707	0.945705
1565	2708	0.905097
1565	3705	0.907464
1565	4162	0.930269
1565	4163	0.954789
1565	4164	0.919762
1565	6016	0.909436
1566	1756	0.986657
1566	1821	0.982185
1566	1822	0.949890
1566	1823	0.959921
1566	1825	0.974490
1566	1920	0.932446
1566	2254	0.910568
1566	2490	0.973838
1566	2707	0.948958
1566	3705	0.935466
1566	4162	0.961911
1566	4163	0.925796
1566	4164	0.923980
1566	6016	0.906628
1567	2441	0.944659
1567	2708	0.918458
1567	2881	0.929407
1567	3147	0.927017
1567	4163	0.925967
1567	4164	0.960451
1567	4165	0.955619
1567	4167	0.964671
1567	4909	0.925362
1567	5182	0.927794
1567	5818	0.970977
1567	5934	0.919691
1567	6016	0.930538
1567	6018	0.940399
1568	1637	0.942253
1568	2773	0.917737
1568	2844	0.909052
1568	2942	0.908492
1568	3423	0.913316
1568	3660	0.941283
1568	4350	0.914821
1568	4458	0.928596
1568	4992	0.912095
1568	5701	0.920513
1568	5792	0.920336
1569	1759	0.903679
1573	1616	0.903057
1573	2425	0.904655
1576	3770	0.934892
1594	3704	0.911959
1594	4222	0.900213
1596	1945	0.912060
1599	2021	0.945501
1599	2827	0.912878
1599	2833	0.932076
1599	3106	0.914450
1599	4473	0.957009
1599	4639	0.931512
1599	4997	0.968144
1603	1981	0.958550
1603	5317	0.921320
1610	2235	0.907019
1610	3164	0.904356
1610	3514	0.915364
1616	2260	0.932209
1619	2069	0.912051
1624	1883	0.925844
1635	1680	0.932054
1637	2297	0.918429
1637	2773	0.924694
1637	2844	0.946981
1637	2942	0.915543
1637	3423	0.957038
1637	3641	0.910264
1637	3660	0.908196
1637	3808	0.933460
1637	3887	0.915662
1637	4188	0.916665
1637	4458	0.952420
1637	4992	0.929595
1637	5182	0.907258
1637	5792	0.959167
1637	5934	0.903300
1637	5949	0.918910
1639	2704	0.906877
1646	3452	0.931788
1661	1828	0.920651
1662	2773	0.902443
1662	2845	0.955744
1662	3038	0.915972
1662	3808	0.903776
1662	5691	0.936827
1669	2029	0.910595
1669	2071	0.925585
1669	2263	0.911903
1677	1981	0.917179
1678	1825	0.900677
1678	2254	0.943959
1678	2441	0.908367
1678	3354	0.905081
1678	3808	0.938680
1678	4164	0.932942
1678	4165	0.939385
1678	4167	0.932359
1678	4439	0.926127
1678	4880	0.934247
1678	4909	0.966244
1678	5691	0.920904
1678	5934	0.935938
1678	6016	0.958090
1686	2687	0.901530
1690	3484	0.937923
1690	5712	0.922369
1691	2633	0.958571
1693	1960	0.916212
1693	2053	0.921201
1693	4100	0.900515
1693	4827	0.922085
1694	5108	0.908960
1710	2236	0.904965
1712	5527	0.930835
1717	2153	0.948382
1717	2393	0.950241
1717	2462	0.939419
1717	2578	0.946558
1717	3527	0.939679
1717	3971	0.927859
1717	4030	0.922213
1717	4276	0.923243
1717	4504	0.914436
1717	4845	0.902141
1717	5493	0.906153
1717	5520	0.926989
1717	5631	0.916449
1726	1728	0.903208
1728	1900	0.912287
1728	2114	0.918342
1728	2226	0.910442
1756	1821	0.984504
1756	1822	0.942114
1756	1823	0.966492
1756	1825	0.984299
1756	1920	0.914011
1756	2254	0.913223
1756	2490	0.978704
1756	2707	0.966369
1756	3705	0.936943
1756	4162	0.965261
1756	4163	0.933611
1756	4164	0.921515
1756	6016	0.907900
1757	2491	0.902414
1757	2708	0.909300
1757	4163	0.934985
1765	2143	0.904856
1770	2315	0.908315
1771	1773	0.948002
1772	1949	0.915663
1773	2164	0.921707
1778	1917	0.939780
1783	4716	0.934402
1794	1979	0.935056
1794	2625	0.902135
1794	3081	0.932450
1794	3689	0.901221
1794	3761	0.962642
1794	3788	0.903134
1794	4473	0.929410
1794	5454	0.905950
1801	2422	0.900584
1802	2107	0.925881
1811	4860	0.900723
1816	2431	0.908347
1818	2650	0.910330
1821	1822	0.947435
1821	1823	0.963432
1821	1825	0.977254
1821	2254	0.912655
1821	2490	0.972687
1821	2707	0.956030
1821	3705	0.930184
1821	4162	0.956751
1821	4163	0.926283
1821	4164	0.912894
1821	6016	0.913776
1821	6017	0.904401
1822	1823	0.928558
1822	1825	0.933493
1822	1852	0.904533
1822	2254	0.936678
1822	2490	0.957782
1822	2491	0.911582
1822	2707	0.940113
1822	3705	0.908662
1822	4162	0.954949
1822	4163	0.950278
1822	4164	0.931476
1822	5803	0.900843
1822	6016	0.932353
1822	6017	0.910715
1823	1824	0.939081
1823	1825	0.977123
1823	1920	0.904695
1823	2254	0.904789
1823	2441	0.922574
1823	2490	0.962335
1823	2491	0.941587
1823	2707	0.979192
1823	3705	0.935596
1823	4162	0.975802
1823	4163	0.928524
1823	4164	0.913717
1823	6016	0.913504
1823	6017	0.922203
1824	1825	0.908830
1824	2441	0.931032
1824	2491	0.941591
1824	2707	0.924595
1824	2881	0.917304
1824	3147	0.931998
1824	3418	0.901781
1824	4162	0.928467
1824	6017	0.915077
1825	1920	0.911186
1825	2254	0.918479
1825	2490	0.972009
1825	2491	0.908775
1825	2707	0.964708
1825	3705	0.927998
1825	4162	0.964532
1825	4163	0.918721
1825	4164	0.917060
1825	6016	0.909841
1825	6017	0.905340
1832	4617	0.904062
1840	2578	0.920135
1840	2828	0.903804
1842	2812	0.908084
1849	1922	0.918820
1849	2402	0.900268
1852	2254	0.910194
1852	3641	0.903414
1853	2234	0.923639
1855	5810	0.901732
1866	2995	0.901081
1878	2039	0.901616
1878	3458	0.907770
1878	4286	0.903170
1878	4504	0.938138
1878	4686	0.915346
1878	4845	0.904835
1878	5974	0.907026
1887	2003	0.904943
1887	3480	0.906056
1890	2322	0.901762
1894	5527	0.907153
1902	4282	0.908013
1903	3239	0.972780
1903	4194	0.941210
1903	4195	0.952504
1903	4281	0.954884
1903	5679	0.967978
1903	5693	0.908343
1903	5933	0.928765
1909	4074	0.910707
1913	2071	0.928951
1914	3093	0.926977
1914	4953	0.954755
1919	2595	0.903899
1920	2490	0.936073
1920	2707	0.910042
1920	3705	0.923570
1920	4162	0.916472
1920	4439	0.903374
1924	2640	0.922771
1933	1935	0.928931
1934	1935	0.944458
1934	2074	0.941238
1934	2744	0.914468
1934	3030	0.940172
1934	3300	0.900570
1934	4052	0.908329
1934	4488	0.925485
1934	4565	0.906735
1934	5530	0.903264
1935	2074	0.905043
1935	3030	0.912680
1935	4488	0.921348
1935	4850	0.901974
1944	2562	0.941998
1944	4279	0.905294
1944	4910	0.913494
1945	2419	0.921902
1945	2611	0.926226
1960	1981	0.919471
1960	2248	0.932621
1960	2290	0.918293
1960	2906	0.929646
1960	3218	0.904345
1960	3219	0.928236
1960	3330	0.931248
1960	3387	0.927332
1960	4100	0.915549
1960	4101	0.909196
1960	4324	0.904992
1960	4633	0.944400
1960	4681	0.901781
1960	4684	0.900647
1960	4746	0.911621
1960	4819	0.919376
1960	5419	0.913759
1961	2311	0.910470
1979	3689	0.903840
1979	3761	0.929417
1981	2002	0.915853
1981	2248	0.951531
1981	2290	0.915222
1981	2390	0.931560
1981	2957	0.913043
1981	3149	0.906379
1981	3218	0.913481
1985	2005	0.921820
1985	4189	0.906663
1990	1992	0.907114
1992	2110	0.913427
1993	2355	0.913965
1993	5061	0.901824
1994	3587	0.902866
1994	3918	0.900367
1998	4630	0.928223
1998	5970	0.902563
2002	2053	0.910910
2002	2248	0.930031
2002	2290	0.946107
2002	2390	0.928191
2002	2906	0.902155
2002	2934	0.906844
2002	2957	0.921962
2002	3071	0.921535
2002	3218	0.908310
2002	3219	0.921833
2002	3338	0.929240
2002	3453	0.938400
2002	3482	0.911247
2002	3647	0.938795
2002	4101	0.918041
2002	4243	0.927374
2002	4681	0.906525
2002	4684	0.903958
2002	5107	0.964624
2002	5354	0.921939
2002	5754	0.905137
2009	2503	0.922398
2021	2835	0.929482
2021	4639	0.917009
2021	4997	0.912509
2029	2071	0.905949
2038	2941	0.912516
2039	2327	0.904577
2039	2595	0.958251
2039	2917	0.912407
2039	2918	0.947112
2039	3610	0.931179
2039	4504	0.929902
2039	4564	0.930096
2039	4910	0.909157
2039	5974	0.909969
2050	2529	0.906275
2051	2560	0.927391
2051	3048	0.911055
2053	2290	0.917386
2053	2557	0.918876
2053	2957	0.916904
2053	3071	0.913720
2053	3391	0.903448
2053	3453	0.964999
2053	3482	0.928354
2053	3647	0.912462
2053	4100	0.918500
2053	4101	0.912693
2053	4243	0.943090
2053	4394	0.901821
2053	4595	0.919006
2053	4819	0.914846
2053	4879	0.909287
2053	4962	0.915815
2053	5107	0.902412
2053	5354	0.947558
2053	5926	0.918939
2056	5272	0.903724
2070	2153	0.928897
2071	2263	0.936688
2073	3286	0.922902
2074	2744	0.910873
2074	3030	0.907595
2074	4488	0.901798
2074	4850	0.918117
2079	3788	0.904537
2080	4736	0.920065
2089	2851	0.905060
2098	4473	0.901898
2098	5393	0.908008
2107	4556	0.922597
2107	4918	0.916649
2120	2264	0.901234
2120	2557	0.904481
2120	4097	0.920963
2120	4262	0.920976
2120	4646	0.911020
2120	5644	0.902832
2125	2311	0.912877
2127	2311	0.922085
2127	2315	0.910700
2153	2462	0.906986
2153	2578	0.919465
2153	2741	0.906076
2153	3005	0.913567
2153	3527	0.925625
2153	4030	0.946411
2153	4286	0.916968
2153	4504	0.909945
2153	4686	0.908357
2153	5626	0.907409
2153	5974	0.908615
2157	4350	0.906884
2162	5788	0.921137
2173	4171	0.908385
2177	2672	0.918453
2184	2890	0.907301
2217	2247	0.902473
2228	2610	0.910840
2235	2755	0.920214
2235	3514	0.922014
2236	2748	0.912876
